journal_record_id,simulated_submission_id,approval_id,candidate_id,order_plan_id,symbol,side,simulated_broker_order_id,execution_status,journaled_at,broker_action_allowed,notes,submission_status,offline_only_boundary,simulated_only_boundary
SJ-APR-PTC-004-7BFBA48584E1,SS-APR-PTC-004-514ACD1054A0,APR-PTC-004,PTC-004,OP-PTC-004,NVDA,bullish,SIM-BROKER-PTC-004-6C52AADE56D6,SIMULATED_JOURNALED,2026-05-27T13:01:10.096501+00:00,false,offline simulation only; journaled from simulated submission record,SIMULATED_SUBMITTED,offline-only,simulated-only
